Andeath: 1566.4656661338172, 69.74677435375496, 0.06018722244371717, 0.38260711414614523, 0.4014946905484352

Fiume: 1488.9995143851067, 70.61369688365767, 0.060024277826836135, -0.0633238828427099, 0.40648509757582507

Pumbesk: 1810.0893336886434, 82.92030627245902, 0.059884313325569045, 1.7850176187393765, 0.47732763293375235

Acrilex: 1374.4778208210716, 78.1754745335536, 0.05993582184416975, -0.722563716435094, 0.45001418699496304

Nano: 1631.148887945271, 71.25219545659958, 0.06075651989607474, 0.7549536544054265, 0.41016059066255484

Tonio: 1277.2608351514846, 76.42694550891962, 0.05987741011530064, -1.2821896480873896, 0.4399488452474048

Lolo: 1495.5734791570826, 73.13017212111558, 0.06051305650698077, -0.025481101205042878, 0.4209710928938518

ThePablo: 1834.0632989898495, 71.91450313180731, 0.060508446067801785, 1.9230228507950804, 0.41397313995346074

Pelu: 1236.9649989557238, 75.91484677116073, 0.05996373114783343, -1.514151117756938, 0.43700096807097905

Exe: 1370.5986498078735, 74.70032011610938, 0.06005613498999306, -0.7448940188750176, 0.430009590934892

Marcos: 1679.2610868947277, 71.33330507902232, 0.060755375713416875, 1.0319097230953167, 0.4106274951618218

Guille: 1528.2940589697737, 91.34018719012592, 0.061396497190521114, 0.16287368922340484, 0.5257963616286063

Facu: 1115.302252459337, 84.36681127833764, 0.060005074546635985, -2.2144981547122, 0.4856543847454759

Shulian: 1779.716874391715, 97.20994027248233, 0.06058268545523547, 1.6101796959880614, 0.559585375088116

Naza: 1674.5554703936282, 80.67544664390915, 0.060068713335496654, 1.0048220182020966, 0.4644051826808142

